id,numero_plant,date_plantation,age_plant,longitude,latitude,suivi_biannuelle,altitude,zone_pedo,distance_a_mer_reel,commentaires,geom
637,"RN 00648",2013-07-19,2,77.5774,-37.8025,,60,16,0,,0104000020D70B000001000000010100000005EF2FF1A7A95641D2C63C7EE7F73341
638,"RN 00649",2013-07-19,2,77.5773,-37.8025,,60,16,0,,0104000020D70B0000010000000101000000B263025FA7A956413A94A7DCF1F73341
639,"RN 00650",2013-07-19,2,77.5775,-37.8025,,60,16,0,,0104000020D70B0000010000000101000000702E5D83A8A9564189B6D11FDDF73341
640,"RN 00651",2013-07-19,2,77.5775,-37.8025,,60,16,0,,0104000020D70B0000010000000101000000702E5D83A8A9564189B6D11FDDF73341
641,"RN 00652",2013-07-19,2,77.5775,-37.8025,,60,16,0,,0104000020D70B0000010000000101000000702E5D83A8A9564189B6D11FDDF73341
642,"RN 00653",2013-07-19,2,77.5773,-37.8024,,60,16,0,,0104000020D70B000001000000010100000022135CA3AAA95641DE1194BDF4F73341
643,"RN 00654",2013-07-19,2,77.58,-37.8025,,32,16,0,,0104000020D70B0000010000000101000000F00268C9B6A95641BE3808E7D9F63341
644,"RN 00655",2013-07-19,2,77.5799,-37.8024,,32,16,0,,0104000020D70B00000100000001010000006A009E7BB9A956417F713F26E7F63341
645,"RN 00656",2013-07-19,2,77.5799,-37.8025,,32,16,0,,0104000020D70B0000010000000101000000232D4237B6A95641E2D07945E4F63341
646,"RN 00657",2013-07-19,2,77.58,-37.8027,,32,16,0,,0104000020D70B000001000000010100000077BBB040B0A95641B66D8025D4F63341
647,"RN 00658",2013-07-19,2,77.58,-37.8024,,32,16,0,,0104000020D70B000001000000010100000047EBC30DBAA95641B25ACCC7DCF63341
648,"RN 00659",2013-07-19,2,77.58,-37.8025,,32,16,0,,0104000020D70B0000010000000101000000F00268C9B6A95641BE3808E7D9F63341
649,"RN 00660",2013-07-19,2,77.58,-37.8027,1,32,16,0,,0104000020D70B000001000000010100000077BBB040B0A95641B66D8025D4F63341
650,"RN 00661",2013-07-19,2,77.58,-37.8025,1,32,16,0,,0104000020D70B00000A0000000101000000F00268C9B6A95641BE3808E7D9F633410101000000F00268C9B6A95641BE3808E7D9F633410101000000F00268C9B6A95641BE3808E7D9F633410101000000F00268C9B6A95641BE3808E7D9F633410101000000F00268C9B6A95641BE3808E7D9F633410101000000F00268C9B6A95641BE3808E7D9F633410101000000F00268C9B6A95641BE3808E7D9F633410101000000F00268C9B6A95641BE3808E7D9F633410101000000F00268C9B6A95641BE3808E7D9F633410101000000F00268C9B6A95641BE3808E7D9F63341
651,"RN 00662",2013-07-19,2,77.58,-37.8027,,32,16,0,,0104000020D70B000001000000010100000077BBB040B0A95641B66D8025D4F63341
652,"RN 00663",2013-07-19,2,77.5773,-37.8025,,60,16,0,,0104000020D70B0000010000000101000000B263025FA7A956413A94A7DCF1F73341
653,"RN 00664",2013-07-19,2,77.5773,-37.8024,,60,16,0,,0104000020D70B000001000000010100000022135CA3AAA95641DE1194BDF4F73341
654,"RN 00665",2013-07-19,2,77.5801,-37.8027,,32,16,0,,0104000020D70B0000010000000101000000391BD6D2B0A95641109011C7C9F63341
655,"RN 00666",2013-07-19,2,77.5775,-37.8025,,60,16,0,,0104000020D70B0000010000000101000000702E5D83A8A9564189B6D11FDDF73341
656,"RN 00667",2013-07-19,2,77.5774,-37.8025,,60,16,0,,0104000020D70B000001000000010100000005EF2FF1A7A95641D2C63C7EE7F73341
657,"RN 00668",2013-07-19,2,77.5774,-37.8025,,60,16,0,,0104000020D70B000001000000010100000005EF2FF1A7A95641D2C63C7EE7F73341
658,"RN 00669",2013-07-26,2,77.5776,-37.8026,,60,16,0,,0104000020D70B00000100000001010000000B6130D1A5A95641F2897EE0CFF73341
659,"RN 00670",2013-07-19,2,77.5799,-37.8024,,32,16,0,,0104000020D70B00000100000001010000006A009E7BB9A956417F713F26E7F63341
660,"RN 00671",2013-07-19,2,77.5799,-37.8025,,32,16,0,,0104000020D70B0000010000000101000000232D4237B6A95641E2D07945E4F63341
661,"RN 00672",2013-07-19,2,77.5774,-37.8025,,60,16,0,,0104000020D70B000001000000010100000005EF2FF1A7A95641D2C63C7EE7F73341
662,"RN 00673",2013-07-19,2,77.5774,-37.8025,,60,16,0,,0104000020D70B000001000000010100000005EF2FF1A7A95641D2C63C7EE7F73341
663,"RN 00674",2013-07-19,2,77.5775,-37.8025,,60,16,0,,0104000020D70B0000010000000101000000702E5D83A8A9564189B6D11FDDF73341
664,"RN 00675",2013-07-19,2,77.5773,-37.8024,,60,16,0,,0104000020D70B000001000000010100000022135CA3AAA95641DE1194BDF4F73341
665,"RN 00676",2013-07-19,2,77.5776,-37.8025,,60,16,0,,0104000020D70B0000010000000101000000F4218A15A9A95641536366C1D2F73341
666,"RN 00677",2013-07-19,2,77.5773,-37.8025,,60,16,0,,0104000020D70B0000010000000101000000B263025FA7A956413A94A7DCF1F73341
667,"RN 00678",2013-07-19,2,77.5799,-37.8025,1,32,16,0,,0104000020D70B0000070000000101000000232D4237B6A95641E2D07945E4F633410101000000232D4237B6A95641E2D07945E4F633410101000000232D4237B6A95641E2D07945E4F633410101000000232D4237B6A95641E2D07945E4F633410101000000232D4237B6A95641E2D07945E4F633410101000000232D4237B6A95641E2D07945E4F633410101000000232D4237B6A95641E2D07945E4F63341
668,"RN 00679",2013-07-19,2,77.5799,-37.8025,,32,16,0,,0104000020D70B0000010000000101000000232D4237B6A95641E2D07945E4F63341
669,"RN 00680",2013-07-19,2,77.5775,-37.8025,1,60,16,0,,0104000020D70B0000010000000101000000702E5D83A8A9564189B6D11FDDF73341
670,"RN 00681",2013-07-26,2,77.58,-37.8023,,32,16,0,,0104000020D70B00000100000001010000005A012052BDA95641EFA490A8DFF63341
671,"RN 00682",2013-07-26,2,77.58,-37.8024,,32,16,0,,0104000020D70B000001000000010100000047EBC30DBAA95641B25ACCC7DCF63341
672,"RN 00683",2013-07-26,2,77.58,-37.8024,1,32,16,0,,0104000020D70B00000A000000010100000047EBC30DBAA95641B25ACCC7DCF63341010100000047EBC30DBAA95641B25ACCC7DCF63341010100000047EBC30DBAA95641B25ACCC7DCF63341010100000047EBC30DBAA95641B25ACCC7DCF63341010100000047EBC30DBAA95641B25ACCC7DCF63341010100000047EBC30DBAA95641B25ACCC7DCF63341010100000047EBC30DBAA95641B25ACCC7DCF63341010100000047EBC30DBAA95641B25ACCC7DCF63341010100000047EBC30DBAA95641B25ACCC7DCF63341010100000047EBC30DBAA95641B25ACCC7DCF63341
673,"RN 00684",2013-07-26,2,77.5799,-37.8024,,32,16,0,,0104000020D70B00000100000001010000006A009E7BB9A956417F713F26E7F63341
674,"RN 00685",2013-07-26,2,77.58,-37.8025,,32,16,0,,0104000020D70B0000010000000101000000F00268C9B6A95641BE3808E7D9F63341
675,"RN 00686",2013-07-26,2,77.5799,-37.8024,,32,16,0,,0104000020D70B00000100000001010000006A009E7BB9A956417F713F26E7F63341
676,"RN 00687",2013-07-26,2,77.5799,-37.8024,,32,16,0,,0104000020D70B00000100000001010000006A009E7BB9A956417F713F26E7F63341
677,"RN 00688",2013-07-26,2,77.58,-37.8023,,32,16,0,,0104000020D70B00000100000001010000005A012052BDA95641EFA490A8DFF63341
678,"RN 00689",2013-07-26,2,77.58,-37.8023,1,32,16,0,,0104000020D70B00000100000001010000005A012052BDA95641EFA490A8DFF63341
679,"RN 00690",2013-07-26,2,77.5799,-37.8023,,32,16,0,,0104000020D70B00000100000001010000006A01FABFBCA95641643A0507EAF63341
680,"RN 00691",2013-08-02,2,77.58,-37.8027,,32,16,0,,0104000020D70B000001000000010100000077BBB040B0A95641B66D8025D4F63341
681,"RN 00692",2013-08-01,2,77.5799,-37.8018,,13,16,0,,0104000020D70B000001000000010100000072B4C815CDA956413183E46AF8F63341
682,"RN 00693",2013-08-02,2,77.5796,-37.8018,,30,16,0,,0104000020D70B00000100000001010000002BB1535FCBA95641261E578617F73341
683,"RN 00694",2013-08-01,2,77.5798,-37.8019,,13,16,0,,0104000020D70B0000010000000101000000A52E453FC9A956410B3E98E8FFF63341
684,"RN 00695",2013-08-02,2,77.5781,-37.8021,,45,16,0,,0104000020D70B000001000000010100000069E3D001B9A95641B7EBCC6CAAF73341
685,"RN 00696",2013-08-01,2,77.5798,-37.802,,13,16,0,,0104000020D70B0000010000000101000000C88BE8FAC5A956415855D007FDF63341
686,"RN 00697",2013-08-02,2,77.5781,-37.8025,1,45,16,0,,0104000020D70B00000A0000000101000000F77066F0ABA9564155D849E99EF733410101000000F77066F0ABA9564155D849E99EF733410101000000F77066F0ABA9564155D849E99EF733410101000000F77066F0ABA9564155D849E99EF733410101000000F77066F0ABA9564155D849E99EF733410101000000F77066F0ABA9564155D849E99EF733410101000000F77066F0ABA9564155D849E99EF733410101000000F77066F0ABA9564155D849E99EF733410101000000F77066F0ABA9564155D849E99EF733410101000000F77066F0ABA9564155D849E99EF73341
687,"RN 00698",2013-08-02,2,77.5776,-37.8024,,60,16,0,,0104000020D70B00000100000001010000009D10E459ACA9564103654EA2D5F73341
688,"RN 00699",2013-08-02,2,77.5776,-37.8023,,60,16,0,,0104000020D70B0000010000000101000000002D3E9EAFA95641FE8E3683D8F73341
689,"RN 00700",2013-08-01,2,77.5798,-37.802,,13,16,0,,0104000020D70B0000010000000101000000C88BE8FAC5A956415855D007FDF63341
690,"RN 00701",2013-08-01,2,77.5799,-37.8018,1,13,16,0,,0104000020D70B000001000000010100000072B4C815CDA956413183E46AF8F63341
691,"RN 00702",2013-08-01,2,77.5795,-37.8018,,30,16,0,,0104000020D70B000001000000010100000042182CCDCAA956416B21D2E421F73341
692,"RN 00703",2013-08-01,2,77.5798,-37.8017,,13,16,0,,0104000020D70B000001000000010100000099FDFEC7CFA95641558828AA05F73341
693,"RN 00704",2013-08-01,2,77.5798,-37.8019,1,13,16,0,,0104000020D70B0000010000000101000000A52E453FC9A956410B3E98E8FFF63341
694,"RN 00705",2013-08-01,2,77.5799,-37.8022,,32,16,0,,0104000020D70B000001000000010100000028305604C0A95641942BCBE7ECF63341
695,"RN 00706",2013-08-01,2,77.5796,-37.8019,,30,16,0,,0104000020D70B0000010000000101000000B20AF71AC8A95641D50F8CA514F73341
696,"RN 00707",2013-08-02,2,77.5782,-37.802,1,45,16,0,,0104000020D70B00000A0000000101000000D18757D8BCA95641A2B739EFA2F733410101000000D18757D8BCA95641A2B739EFA2F733410101000000D18757D8BCA95641A2B739EFA2F733410101000000D18757D8BCA95641A2B739EFA2F733410101000000D18757D8BCA95641A2B739EFA2F733410101000000D18757D8BCA95641A2B739EFA2F733410101000000D18757D8BCA95641A2B739EFA2F733410101000000D18757D8BCA95641A2B739EFA2F733410101000000D18757D8BCA95641A2B739EFA2F733410101000000D18757D8BCA95641A2B739EFA2F73341
697,"RN 00708",2013-08-01,2,77.5796,-37.8019,,30,16,0,,0104000020D70B0000010000000101000000B20AF71AC8A95641D50F8CA514F73341
698,"RN 00709",2013-08-02,2,77.5777,-37.8019,1,61,16,0,,0104000020D70B0000010000000101000000ED8DD541BDA95641E93B64A8D9F73341
800,"RN 00811",2013-07-26,2,77.5775,-37.8026,,60,16,0,,0104000020D70B00000100000001010000009582033FA5A956417D5EE83EDAF73341
699,"RN 00710",2013-08-02,2,77.5779,-37.8021,1,,16,0,,0104000020D70B00000A0000000101000000F4FE78DDB7A9564136E1B129BFF733410101000000F4FE78DDB7A9564136E1B129BFF733410101000000F4FE78DDB7A9564136E1B129BFF733410101000000F4FE78DDB7A9564136E1B129BFF733410101000000F4FE78DDB7A9564136E1B129BFF733410101000000F4FE78DDB7A9564136E1B129BFF733410101000000F4FE78DDB7A9564136E1B129BFF733410101000000F4FE78DDB7A9564136E1B129BFF733410101000000F4FE78DDB7A9564136E1B129BFF733410101000000F4FE78DDB7A9564136E1B129BFF73341
700,"RN 00711",2013-08-01,2,77.5799,-37.8018,,13,16,0,,0104000020D70B000001000000010100000072B4C815CDA956413183E46AF8F63341
701,"RN 00712",2013-08-02,2,77.5781,-37.8023,1,45,16,0,,0104000020D70B0000010000000101000000BA4E1B79B2A956416E110BABA4F73341
702,"RN 00713",2013-08-02,2,77.5776,-37.8024,1,60,16,0,,0104000020D70B00000900000001010000009D10E459ACA9564103654EA2D5F7334101010000009D10E459ACA9564103654EA2D5F7334101010000009D10E459ACA9564103654EA2D5F7334101010000009D10E459ACA9564103654EA2D5F7334101010000009D10E459ACA9564103654EA2D5F7334101010000009D10E459ACA9564103654EA2D5F7334101010000009D10E459ACA9564103654EA2D5F7334101010000009D10E459ACA9564103654EA2D5F7334101010000009D10E459ACA9564103654EA2D5F73341
703,"RN 00714",2013-08-02,2,77.5767,-37.8036,,,16,0,,0104000020D70B00000100000001010000002595210280A95641A63EA16810F83341
704,"RN 00715",2013-08-02,2,77.5777,-37.802,,61,16,0,,0104000020D70B000001000000010100000088A57AFDB9A9564168EF7CC7D6F73341
705,"RN 00716",2013-08-02,2,77.5782,-37.8025,,45,16,0,,0104000020D70B00000100000001010000000D9D9182ACA95641E6F3DC8A94F73341
706,"RN 00717",2013-08-01,2,77.5799,-37.8022,,32,16,0,,0104000020D70B000001000000010100000028305604C0A95641942BCBE7ECF63341
707,"RN 00718",2013-08-02,2,77.5776,-37.8023,,60,16,0,,0104000020D70B0000010000000101000000002D3E9EAFA95641FE8E3683D8F73341
708,"RN 00719",2013-08-01,2,77.5799,-37.8019,,13,16,0,,0104000020D70B0000010000000101000000C4CE6BD1C9A95641DAF01D8AF5F63341
709,"RN 00720",2013-08-01,2,77.5795,-37.802,,30,16,0,,0104000020D70B000001000000010100000032237344C4A95641C42F39231CF73341
710,"RN 00721",2013-08-02,2,77.58,-37.8027,,32,16,0,,0104000020D70B000001000000010100000077BBB040B0A95641B66D8025D4F63341
711,"RN 00722",2013-08-01,2,77.5796,-37.8018,1,13,16,0,,0104000020D70B00000100000001010000002BB1535FCBA95641261E578617F73341
712,"RN 00723",2013-08-01,2,77.5797,-37.8019,,13,16,0,,0104000020D70B0000010000000101000000A1421EADC8A95641614812470AF73341
713,"RN 00724",2013-08-01,2,77.5795,-37.8019,,30,16,0,,0104000020D70B0000010000000101000000DD86CF88C7A95641739405041FF73341
714,"RN 00725",2013-08-01,2,77.5796,-37.8019,,13,16,0,,0104000020D70B0000010000000101000000B20AF71AC8A95641D50F8CA514F73341
715,"RN 00726",2013-08-02,2,77.5799,-37.8027,,32,16,0,,0104000020D70B0000010000000101000000CB0F8BAEAFA956418808EF83DEF63341
716,"RN 00727",2013-08-02,2,77.5776,-37.8023,,60,16,0,,0104000020D70B0000010000000101000000002D3E9EAFA95641FE8E3683D8F73341
717,"RN 00728",2013-08-02,2,77.5799,-37.8018,,13,16,0,,0104000020D70B000001000000010100000072B4C815CDA956413183E46AF8F63341
718,"RN 00729",2013-08-02,2,77.5776,-37.8023,,60,16,0,,0104000020D70B0000010000000101000000002D3E9EAFA95641FE8E3683D8F73341
719,"RN 00730",2013-08-02,2,77.5781,-37.8027,,45,16,0,,0104000020D70B0000010000000101000000244AB267A5A956416440892799F73341
720,"RN 00731",2013-08-02,2,77.5781,-37.8022,,45,16,0,,0104000020D70B0000010000000101000000350276BDB5A9564174EAEB8BA7F73341
721,"RN 00732",2013-08-01,2,77.5796,-37.8019,,30,16,0,,0104000020D70B0000010000000101000000B20AF71AC8A95641D50F8CA514F73341
722,"RN 00733",2013-08-01,2,77.5798,-37.802,,13,16,0,,0104000020D70B0000010000000101000000C88BE8FAC5A956415855D007FDF63341
723,"RN 00734",2013-08-02,2,77.5795,-37.8019,,30,16,0,,0104000020D70B0000010000000101000000DD86CF88C7A95641739405041FF73341
724,"RN 00735",2013-08-02,2,77.5783,-37.8026,,45,16,0,,0104000020D70B0000010000000101000000D22862D0A9A95641C469924B87F73341
725,"RN 00736",2013-08-02,2,77.578,-37.8021,,45,16,0,,0104000020D70B00000100000001010000002417A56FB8A95641EC873FCBB4F73341
726,"RN 00737",2013-08-01,2,77.5798,-37.8019,,13,16,0,,0104000020D70B0000010000000101000000A52E453FC9A956410B3E98E8FFF63341
727,"RN 00738",2013-08-01,2,77.5795,-37.8019,,30,16,0,,0104000020D70B0000010000000101000000DD86CF88C7A95641739405041FF73341
728,"RN 00739",2013-08-02,2,77.5776,-37.8023,,60,16,0,,0104000020D70B0000010000000101000000002D3E9EAFA95641FE8E3683D8F73341
729,"RN 00740",2013-08-02,2,77.5782,-37.8022,,45,16,0,,0104000020D70B0000010000000101000000836DA14FB6A956410F8A7A2D9DF73341
730,"RN 00741",2013-08-01,2,77.5798,-37.8021,,32,16,0,,0104000020D70B0000010000000101000000A3168CB6C2A95641EB940827FAF63341
731,"RN 00742",2013-08-02,2,77.5797,-37.8018,,13,16,0,,0104000020D70B00000100000001010000002AFE7AF1CBA9564108D8DB270DF73341
732,"RN 00743",2013-08-01,2,77.5798,-37.8021,,32,16,0,,0104000020D70B0000010000000101000000A3168CB6C2A95641EB940827FAF63341
733,"RN 00744",2013-08-02,2,77.5775,-37.8027,,60,16,0,,0104000020D70B00000100000001010000007804AAFAA1A95641BF2EFF5DD7F73341
734,"RN 00745",2013-08-02,2,77.5779,-37.8021,,45,16,0,,0104000020D70B0000010000000101000000F4FE78DDB7A9564136E1B129BFF73341
735,"RN 00746",2013-08-02,2,77.578,-37.8025,,45,16,0,,0104000020D70B0000010000000101000000FAF83A5EABA95641E479B647A9F73341
736,"RN 00747",2013-07-26,2,77.5776,-37.8024,,60,16,0,,0104000020D70B00000100000001010000009D10E459ACA9564103654EA2D5F73341
737,"RN 00748",2013-08-01,2,77.5795,-37.8018,1,30,16,0,,0104000020D70B000001000000010100000042182CCDCAA956416B21D2E421F73341
738,"RN 00749",2013-08-02,2,77.5776,-37.8027,,60,16,0,,0104000020D70B0000010000000101000000D7CDD68CA2A95641D7D896FFCCF73341
739,"RN 00750",2013-08-02,2,77.58,-37.8027,,32,16,0,,0104000020D70B000001000000010100000077BBB040B0A95641B66D8025D4F63341
740,"RN 00751",2013-08-01,2,77.5798,-37.8023,,32,16,0,,0104000020D70B000001000000010100000093B5D32DBCA95641F58C7965F4F63341
741,"RN 00752",2013-08-01,2,77.5799,-37.8022,1,32,16,0,,0104000020D70B000006000000010100000028305604C0A95641942BCBE7ECF63341010100000028305604C0A95641942BCBE7ECF63341010100000028305604C0A95641942BCBE7ECF63341010100000028305604C0A95641942BCBE7ECF63341010100000028305604C0A95641942BCBE7ECF63341010100000028305604C0A95641942BCBE7ECF63341
742,"RN 00753",2013-08-01,2,77.5799,-37.8022,,32,16,0,,0104000020D70B000001000000010100000028305604C0A95641942BCBE7ECF63341
743,"RN 00754",2013-07-26,2,77.58,-37.8023,,32,16,0,,0104000020D70B00000100000001010000005A012052BDA95641EFA490A8DFF63341
744,"RN 00755",2013-08-01,2,77.5798,-37.8023,,32,16,0,,0104000020D70B000001000000010100000093B5D32DBCA95641F58C7965F4F63341
745,"RN 00756",2013-08-01,2,77.5799,-37.8022,1,32,16,0,,0104000020D70B000008000000010100000028305604C0A95641942BCBE7ECF63341010100000028305604C0A95641942BCBE7ECF63341010100000028305604C0A95641942BCBE7ECF63341010100000028305604C0A95641942BCBE7ECF63341010100000028305604C0A95641942BCBE7ECF63341010100000028305604C0A95641942BCBE7ECF63341010100000028305604C0A95641942BCBE7ECF63341010100000028305604C0A95641942BCBE7ECF63341
746,"RN 00757",2013-08-01,2,77.5798,-37.8023,,32,16,0,,0104000020D70B000001000000010100000093B5D32DBCA95641F58C7965F4F63341
747,"RN 00758",2013-07-26,2,77.5799,-37.8023,,32,16,0,,0104000020D70B00000100000001010000006A01FABFBCA95641643A0507EAF63341
801,"RN 00812",2013-07-26,2,77.5776,-37.8025,,60,16,0,,0104000020D70B0000010000000101000000F4218A15A9A95641536366C1D2F73341
748,"RN 00759",2013-07-26,2,77.58,-37.8022,1,32,16,0,,0104000020D70B000009000000010100000028457C96C0A9564176175589E2F63341010100000028457C96C0A9564176175589E2F63341010100000028457C96C0A9564176175589E2F63341010100000028457C96C0A9564176175589E2F63341010100000028457C96C0A9564176175589E2F63341010100000028457C96C0A9564176175589E2F63341010100000028457C96C0A9564176175589E2F63341010100000028457C96C0A9564176175589E2F63341010100000028457C96C0A9564176175589E2F63341
749,"RN 00760",2013-07-26,2,77.5799,-37.8023,,32,16,0,,0104000020D70B00000100000001010000006A01FABFBCA95641643A0507EAF63341
750,"RN 00761",2013-07-26,2,77.58,-37.8022,,32,16,0,,0104000020D70B000001000000010100000028457C96C0A9564176175589E2F63341
751,"RN 00762",2013-07-26,2,77.5799,-37.8022,,32,16,0,,0104000020D70B000001000000010100000028305604C0A95641942BCBE7ECF63341
752,"RN 00763",2013-08-01,2,77.58,-37.8022,1,32,16,0,,0104000020D70B000001000000010100000028457C96C0A9564176175589E2F63341
753,"RN 00764",2013-07-26,2,77.5798,-37.8023,,32,16,0,,0104000020D70B000001000000010100000093B5D32DBCA95641F58C7965F4F63341
754,"RN 00765",2013-08-01,2,77.5799,-37.8022,1,32,16,0,,0104000020D70B000001000000010100000028305604C0A95641942BCBE7ECF63341
755,"RN 00766",2013-07-26,2,77.58,-37.8022,,32,16,0,,0104000020D70B000001000000010100000028457C96C0A9564176175589E2F63341
756,"RN 00767",2013-07-26,2,77.58,-37.8022,,32,16,0,,0104000020D70B000001000000010100000028457C96C0A9564176175589E2F63341
757,"RN 00768",2013-07-26,2,77.5799,-37.8023,,32,16,0,,0104000020D70B00000100000001010000006A01FABFBCA95641643A0507EAF63341
758,"RN 00769",2013-08-01,2,77.58,-37.8021,,32,16,0,,0104000020D70B0000010000000101000000B2B6D8DAC3A9564146B2196AE5F63341
759,"RN 00770",2013-08-01,2,77.5798,-37.8023,,32,16,0,,0104000020D70B000001000000010100000093B5D32DBCA95641F58C7965F4F63341
760,"RN 00771",2013-08-01,2,77.5799,-37.8022,,32,16,0,,0104000020D70B000001000000010100000028305604C0A95641942BCBE7ECF63341
761,"RN 00772",2013-07-26,2,77.58,-37.8022,,32,16,0,,0104000020D70B000001000000010100000028457C96C0A9564176175589E2F63341
762,"RN 00773",2013-07-26,2,77.5799,-37.8022,,32,16,0,,0104000020D70B000001000000010100000028305604C0A95641942BCBE7ECF63341
763,"RN 00774",2013-08-01,2,77.5799,-37.8022,,32,16,0,,0104000020D70B000001000000010100000028305604C0A95641942BCBE7ECF63341
764,"RN 00775",2013-08-01,2,77.58,-37.8021,,32,16,0,,0104000020D70B0000010000000101000000B2B6D8DAC3A9564146B2196AE5F63341
765,"RN 00776",2013-08-01,2,77.5799,-37.8021,,32,16,0,,0104000020D70B00000100000001010000009F8CB248C3A956410B4591C8EFF63341
766,"RN 00777",2013-07-26,2,77.58,-37.8023,,32,16,0,,0104000020D70B00000100000001010000005A012052BDA95641EFA490A8DFF63341
767,"RN 00778",2013-07-26,2,77.5799,-37.8023,,32,16,0,,0104000020D70B00000100000001010000006A01FABFBCA95641643A0507EAF63341
768,"RN 00779",2013-08-01,2,77.5799,-37.8021,,32,16,0,,0104000020D70B00000100000001010000009F8CB248C3A956410B4591C8EFF63341
769,"RN 00780",2013-08-01,2,77.5798,-37.8023,1,32,16,0,,0104000020D70B000001000000010100000093B5D32DBCA95641F58C7965F4F63341
793,"RN 00804",2013-07-26,2,77.5775,-37.8025,1,60,16,0,,0104000020D70B00000A0000000101000000702E5D83A8A9564189B6D11FDDF733410101000000702E5D83A8A9564189B6D11FDDF733410101000000702E5D83A8A9564189B6D11FDDF733410101000000702E5D83A8A9564189B6D11FDDF733410101000000702E5D83A8A9564189B6D11FDDF733410101000000702E5D83A8A9564189B6D11FDDF733410101000000702E5D83A8A9564189B6D11FDDF733410101000000702E5D83A8A9564189B6D11FDDF733410101000000702E5D83A8A9564189B6D11FDDF733410101000000702E5D83A8A9564189B6D11FDDF73341
794,"RN 00805",2013-07-26,2,77.5775,-37.8025,,60,16,0,,0104000020D70B0000010000000101000000702E5D83A8A9564189B6D11FDDF73341
795,"RN 00806",2013-07-26,2,77.5776,-37.8025,,60,16,0,,0104000020D70B0000010000000101000000F4218A15A9A95641536366C1D2F73341
796,"RN 00807",2013-07-26,2,77.5776,-37.8025,,60,16,0,,0104000020D70B0000010000000101000000F4218A15A9A95641536366C1D2F73341
797,"RN 00808",2013-07-26,2,77.5775,-37.8026,,60,16,0,,0104000020D70B00000100000001010000009582033FA5A956417D5EE83EDAF73341
798,"RN 00809",2013-08-02,2,77.5775,-37.8023,,60,16,0,,0104000020D70B0000010000000101000000570F110CAFA9564183DFA4E1E2F73341
799,"RN 00810",2013-07-26,2,77.5775,-37.8026,,60,16,0,,0104000020D70B00000100000001010000009582033FA5A956417D5EE83EDAF73341
802,"RN 00813",2013-07-26,2,77.5775,-37.8026,,60,16,0,,0104000020D70B00000100000001010000009582033FA5A956417D5EE83EDAF73341
